pathway	padj	NES	Sig in sSNAPPY
Hyaluronan metabolism	0.7910200449325331	-0.9050469551981436	FALSE
Hyaluronan uptake and degradation	0.7910200449325331	-0.9050469551981436	FALSE
Hydrolysis of LPC	0.5102239532619279	1.2381500934307192	FALSE
IGF1R signaling cascade	0.21204959694389586	-1.4883673272149385	FALSE
IKK complex recruitment mediated by RIP1	0.16001002147218008	1.5981855817272548	FALSE
IL-6-type cytokine receptor ligand interactions	0.6216893694079446	1.1323406996269503	FALSE
IRAK1 recruits IKK complex	0.40121118260452876	1.3345224042025778	FALSE
IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation	0.40121118260452876	1.3345224042025778	FALSE
IRAK2 mediated activation of TAK1 complex	0.5463585881425059	1.2023927667466114	FALSE
IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation	0.153149518044315	1.6331364058026454	FALSE
IRAK4 deficiency (TLR2/4)	0.11783173646164198	1.6421322030418832	FALSE
IRE1alpha activates chaperones	0.9655730337078653	-0.7433325180353783	FALSE
IRF3 mediated activation of type 1 IFN	0.7369711411421271	-1.0226971854506801	FALSE
IRF3-mediated induction of type I IFN	0.3350239625196106	-1.3901769013105445	FALSE
IRS activation	0.6587998634983926	1.1285799652797308	FALSE
IRS-mediated signalling	0.5079455886092042	-1.2125208780846166	FALSE
IRS-related events triggered by IGF1R	0.2527273635181788	-1.4440275944950032	FALSE
ISG15 antiviral mechanism	1.1511361692781959e-5	-2.1188720154632996	TRUE
IkBA variant leads to EDA-ID	0.46882112531606973	1.3243332330013173	FALSE
Immune System	0.46932547921394435	-1.0705825245640002	FALSE
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	0.060969478927669934	1.6659261579910654	FALSE
Impaired BRCA2 binding to PALB2	0.4365560901494049	-1.2950508277875226	FALSE
Impaired BRCA2 binding to RAD51	0.06645495292448723	-1.611327157914174	FALSE
Inactivation of APC/C via direct inhibition of the APC/C complex	0.0018590620650097782	-1.9517188244763655	FALSE
Inactivation of CDC42 and RAC1	0.9801109184405644	-0.6030082875246096	FALSE
Inactivation of CSF3 (G-CSF) signaling	0.8671770383284065	-0.8259493084894713	FALSE
Inactivation, recovery and regulation of the phototransduction cascade	0.7353971898447713	-0.9849053466524029	FALSE
Incretin synthesis, secretion, and inactivation	0.32698422131756455	-1.3960445990148804	FALSE
Infection with Mycobacterium tuberculosis	0.803359962406015	0.8901774832637265	FALSE
Infectious disease	2.1962878928678364e-12	-1.8935215111838104	FALSE
Inflammasomes	0.38022917903865683	1.3217073165805677	FALSE
Influenza Infection	1.3913302344350846e-16	-2.6171357825975594	FALSE
Influenza Viral RNA Transcription and Replication	1.043298692948163e-15	-2.579294230876643	FALSE
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits	0.6587998634983926	-1.079505648422068	FALSE
Inhibition of DNA recombination at telomere	0.6720567120723026	-1.0513760373892647	FALSE
Inhibition of Signaling by Overexpressed EGFR	0.8443178810868031	0.8230890032878713	FALSE
Inhibition of replication initiation of damaged DNA by RB1/E2F1	0.3922994652406417	-1.3234124329732517	FALSE
Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	0.0018590620650097782	-1.9517188244763655	FALSE
Initial triggering of complement	0.13025094065373582	1.623262896546748	FALSE
Initiation of Nuclear Envelope (NE) Reformation	0.02537453001161233	-1.7672807575778695	FALSE
InlA-mediated entry of Listeria monocytogenes into host cells	0.6342984114350148	1.1196442034622878	FALSE
InlB-mediated entry of Listeria monocytogenes into host cell	0.864227753113349	0.8322277234377867	FALSE
Innate Immune System	0.864227753113349	-0.9324001326111587	FALSE
Inositol phosphate metabolism	0.8892290186756588	-0.800175346295787	FALSE
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane	0.8578297002132012	-0.8457975914921574	FALSE
Insulin processing	0.8710323069442403	0.8231183680175256	FALSE
Insulin receptor recycling	0.6637575356489189	1.0490295903368414	FALSE
Insulin receptor signalling cascade	0.5396892604534282	-1.1720338972352757	FALSE
Integration of energy metabolism	0.906088915299678	-0.812954896863444	FALSE
Integration of provirus	0.27389486260454	-1.4421510556642987	FALSE
Integrin cell surface interactions	0.39845004730160827	-1.3055710684290456	FALSE
Integrin signaling	0.9409439180777864	0.7078529517257602	FALSE
Interaction With Cumulus Cells And The Zona Pellucida	0.7244331345664476	1.0363873686750669	FALSE
Interaction between L1 and Ankyrins	0.632372760388184	1.1299557069604274	FALSE
Interactions of Rev with host cellular proteins	0.0017187564843819019	-1.9388805576784733	FALSE
Interactions of Vpr with host cellular proteins	0.0030514324894272945	-1.9175575448540052	FALSE
Interconversion of nucleotide di- and triphosphates	0.8682558139534883	-0.8260458958433853	FALSE
Interferon Signaling	0.0720534347249571	-1.4523317083844187	TRUE
Interferon alpha/beta signaling	2.8054134972778084e-4	-1.9937027056885994	FALSE
Interferon gamma signaling	0.11301970989034044	1.524470060931235	FALSE
Interleukin receptor SHC signaling	0.9557737843551797	-0.6761145904178066	FALSE
Interleukin-1 family signaling	0.5102239532619279	-1.127467430369741	FALSE
Interleukin-1 processing	0.17608788231084005	1.594720368588621	FALSE
Interleukin-1 signaling	0.30696676118462507	-1.2591698530138586	FALSE
Interleukin-10 signaling	0.2831567755722191	1.359772611625752	FALSE
Interleukin-12 family signaling	0.21205646205646206	-1.4196086364287663	TRUE
Interleukin-12 signaling	0.3742333434388191	-1.2784534633135514	FALSE
Interleukin-15 signaling	0.888217134331784	-0.7804751957126592	FALSE
Interleukin-17 signaling	0.6637575356489189	1.0502799375668026	FALSE
Interleukin-18 signaling	0.06429734167716744	1.4560716256796604	FALSE
Interleukin-2 family signaling	0.7022086509467236	-1.0104365129748327	FALSE
Interleukin-2 signaling	0.9803509548035096	-0.5535518013435973	FALSE
Interleukin-20 family signaling	0.36239754098360655	-1.373974194495472	FALSE
Interleukin-21 signaling	0.4825743747777646	-1.2431280670404645	FALSE
Interleukin-23 signaling	0.3675762345187779	-1.315638194542633	FALSE
Interleukin-27 signaling	0.5753378378378379	-1.1561416156256112	FALSE
Interleukin-3, Interleukin-5 and GM-CSF signaling	0.5344706097274539	-1.1826968318521651	FALSE
Interleukin-35 Signalling	0.7294617606581674	-0.9916150865822103	TRUE
Interleukin-36 pathway	0.803359962406015	-0.9427591952092883	FALSE
Interleukin-37 signaling	0.6105505761843789	-1.1117141336838081	FALSE
Interleukin-38 signaling	0.8701545474631656	0.8548978976264859	FALSE
Interleukin-4 and Interleukin-13 signaling	5.057932269665758e-4	1.9683904526085763	FALSE
Interleukin-6 family signaling	0.7526364006808834	0.9500886530828826	FALSE
Interleukin-6 signaling	0.6720567120723026	-1.0447881470796911	FALSE
Interleukin-7 signaling	0.3036986990965212	1.3983237785654046	FALSE
Interleukin-9 signaling	0.4825743747777646	-1.2431280670404645	FALSE
Intra-Golgi and retrograde Golgi-to-ER traffic	1	-0.6185221475555689	FALSE
Intra-Golgi traffic	0.9939614158801521	-0.6269051350051805	FALSE
Intracellular signaling by second messengers	0.05320107475142953	-1.363033872995804	FALSE
Intraflagellar transport	0.1533811501006349	1.525687247942674	FALSE
Intrinsic Pathway for Apoptosis	0.4910517324310427	-1.149499020609499	FALSE
Intrinsic Pathway of Fibrin Clot Formation	0.5410029498525074	1.2750913241135233	FALSE
Inwardly rectifying K+ channels	0.6216893694079446	-1.1222183161471633	FALSE
Ion channel transport	0.5687914904523902	1.0936801095508935	FALSE
Ion homeostasis	0.9193740415216927	-0.74606984372486	FALSE
Ion transport by P-type ATPases	0.5952170369214227	1.1454927936537818	FALSE
Ionotropic activity of kainate receptors	0.8911997667525148	0.7218545233083405	FALSE
Iron uptake and transport	0.39248603019854955	1.225702117612233	FALSE
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1	0.9729024155249928	0.6201707271739605	FALSE
Josephin domain DUBs	0.6581781561841985	1.084905798442229	FALSE
KEAP1-NFE2L2 pathway	0.020473159783829804	-1.5988349529944246	FALSE
KSRP (KHSRP) binds and destabilizes mRNA	0.31881135546186085	-1.3807015130256177	FALSE
Keratan sulfate biosynthesis	0.8578297002132012	0.8446634000382538	FALSE
Keratan sulfate degradation	0.623310090303391	1.1616440928724696	FALSE
Keratan sulfate/keratin metabolism	0.7385075014613236	0.9766123124214875	FALSE
Keratinization	0.012957597791643603	1.783762374700752	FALSE
Ketone body metabolism	0.23110541599414203	1.529485829134759	FALSE
Killing mechanisms	0.8072557105129037	0.8972232528344158	FALSE
Kinesins	0.8460075831730066	-0.8510154341693607	FALSE
L13a-mediated translational silencing of Ceruloplasmin expression	9.140243710043062e-10	-2.3270496451571177	FALSE
L1CAM interactions	0.4695340501792115	-1.1872076398131866	FALSE
LDL clearance	0.41727471387829185	-1.2835283173035779	FALSE
LGI-ADAM interactions	0.6105505761843789	-1.1361356119710322	FALSE
LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production	0.6581781561841985	-1.111019200436317	FALSE
LXR-mediated signaling	0.6601469882452383	-1.0510252662126822	FALSE
LXRs regulate gene expression linked to cholesterol transport and efflux	0.5639533633521273	-1.1479498395056014	FALSE
LXRs regulate gene expression linked to gluconeogenesis	0.6952715743038324	1.075651029078559	FALSE
LXRs regulate gene expression linked to lipogenesis	0.7316179803804239	-0.988340089488411	FALSE
LXRs regulate gene expression linked to triglyceride lipolysis in adipose	0.7362345973483587	0.9954470201550055	FALSE
LXRs regulate gene expression to control bile acid homeostasis	0.9959585063466966	0.4498266076303355	FALSE
LXRs regulate gene expression to limit cholesterol uptake	0.4427406737397937	1.3460088257992773	FALSE
Lagging Strand Synthesis	0.1410045220131212	-1.5649475005173894	FALSE
Laminin interactions	0.5006102141502007	-1.1974946150067993	FALSE
Late Phase of HIV Life Cycle	0.06096410161819715	-1.4667803401306958	FALSE
Late SARS-CoV-2 Infection Events	0.2397228939285014	-1.5060728082653603	FALSE
Late endosomal microautophagy	0.5196826365578273	1.1680421638714429	FALSE
Leading Strand Synthesis	0.27614441763670455	-1.4760202082761895	FALSE
Leishmania infection	0.9882882214806575	0.7594208709397501	FALSE
Leishmania parasite growth and survival	0.8521097890335196	-0.8629710926122446	FALSE
Leishmania phagocytosis	0.6601469882452383	-1.0380758639243062	FALSE
Lewis blood group biosynthesis	0.18971356811715992	1.6368433107295055	FALSE
Ligand-dependent caspase activation	0.23444391069143128	1.5903430693248248	FALSE
Ligand-independent caspase activation via DCC	0.8521097890335196	0.847964518909203	FALSE
Ligand-receptor interactions	0.39052467437167493	1.3096365784201285	FALSE
Linoleic acid (LA) metabolism	0.34502508361204015	-1.3924126506759287	FALSE
Lipophagy	0.5355439473086533	1.2265008878479713	FALSE
Lipoprotein metabolism	0.9298658158136281	-0.7817864137279218	FALSE
Listeria monocytogenes entry into host cells	0.8145077720207253	0.8984641910485845	FALSE
Long-term potentiation	0.897036740757671	-0.7684296190255114	FALSE
Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling	0.9655730337078653	-0.6138665712972013	FALSE
Loss of Function of SMAD2/3 in Cancer	0.7145454545454546	-1.0265690651694872	FALSE
Loss of MECP2 binding ability to the NCoR/SMRT complex	0.7910200449325331	-0.9317430373685497	FALSE
Loss of Nlp from mitotic centrosomes	0.8169144105955274	-0.9138221558985165	TRUE
Loss of function of MECP2 in Rett syndrome	0.9716802605978795	-0.6274495976828358	FALSE
Loss of phosphorylation of MECP2 at T308	0.7115911381525657	1.0236624481502796	FALSE
Loss of proteins required for interphase microtubule organization from the centrosome	0.8169144105955274	-0.9138221558985165	TRUE
Lysine catabolism	0.7628141592920354	0.9481877239271421	FALSE
Lysosome Vesicle Biogenesis	0.5795646067415731	1.1341841251019296	FALSE
M Phase	7.925234591964185e-13	-2.168357346272992	FALSE
MAP kinase activation	0.584128568414561	1.0759200961248556	FALSE
MAP2K and MAPK activation	0.8578297002132012	-0.8494113829396861	FALSE
MAP3K8 (TPL2)-dependent MAPK1/3 activation	0.9067985166872683	0.7693515184468926	FALSE
MAPK family signaling cascades	0.7662484833222684	-0.9693103430371852	FALSE
MAPK targets/ Nuclear events mediated by MAP kinases	0.6720567120723026	1.0426512024015318	FALSE
MAPK1 (ERK2) activation	0.7257918620252973	-0.9990511665053294	FALSE
MAPK3 (ERK1) activation	0.649863299517951	-1.1082168810232897	FALSE
MAPK6/MAPK4 signaling	0.3167716032484716	-1.2832707131051466	FALSE
MASTL Facilitates Mitotic Progression	0.2638383575883576	-1.4670883099305205	TRUE
MECP2 regulates neuronal receptors and channels	0.735485072641158	0.9770377001380566	FALSE
MECP2 regulates transcription of neuronal ligands	0.9681187338557856	-0.5978953909774235	FALSE
MET Receptor Activation	0.2762345346960732	1.4390369623060555	FALSE
MET activates PI3K/AKT signaling	0.8600285195633292	0.8091432104795517	FALSE
MET activates PTK2 signaling	0.9629398584966964	-0.6568528997724697	FALSE
MET activates PTPN11	0.4857251155354479	-1.2325263299686138	FALSE
MET activates RAP1 and RAC1	0.7377312952534191	-0.981649140305415	FALSE
MET activates RAS signaling	0.6144474921630094	-1.139960096679685	FALSE
MET activates STAT3	0.6933043129617963	1.0633959858719035	FALSE
MET interacts with TNS proteins	0.8457382097295331	0.8401172383383835	FALSE
MET promotes cell motility	0.8731978105690829	-0.8011962673588223	FALSE
MET receptor recycling	0.754705643639781	0.9542932657552566	FALSE
MHC class II antigen presentation	0.003362577639116358	1.799517262807952	TRUE
MMR	0.8115880683575095	-0.9003856885918806	FALSE
MTOR signalling	0.9716802605978795	-0.7180920710161997	FALSE
Macroautophagy	0.4334947538337369	-1.1571414505452684	FALSE
Major pathway of rRNA processing in the nucleolus and cytosol	2.102014124345219e-15	-2.4864022125509373	TRUE
Maturation of spike protein	0.2446220088115275	-1.4966617917034797	FALSE
Meiosis	0.864227753113349	0.8592208912634665	FALSE
Meiotic recombination	0.9959585063466966	-0.5014573571056982	FALSE
Meiotic synapsis	0.760093960017316	0.939870026474801	FALSE
Membrane Trafficking	0.9447720135987335	0.8945767856200724	FALSE
Membrane binding and targetting of GAG proteins	0.4365560901494049	1.267855884128962	FALSE
Metabolic disorders of biological oxidation enzymes	0.7153696130858761	-1.047829324694806	FALSE
Metabolism	0.02578499759547995	-1.243797814887464	FALSE
Metabolism of Angiotensinogen to Angiotensins	0.439757996836063	1.3001109850033088	FALSE
Metabolism of RNA	3.0333978750936983e-26	-2.2655680346466496	TRUE
Metabolism of cofactors	0.8701545474631656	0.8145905205502453	FALSE
Metabolism of fat-soluble vitamins	0.8729740847387906	-0.8121351848250572	FALSE
Metabolism of folate and pterines	0.39573490262014854	-1.3115334675652053	FALSE
Metabolism of ingested SeMet, Sec, MeSec into H2Se	0.5753378378378379	1.2016332750467609	FALSE
Metabolism of lipids	0.864227753113349	0.9401357897478944	FALSE
Metabolism of nitric oxide: NOS3 activation and regulation	0.9932123455171125	0.5119519917180799	FALSE
Metabolism of polyamines	0.051523645304120534	-1.6162445587118792	FALSE
Metabolism of proteins	2.7464755236045e-7	-1.4829068387120103	FALSE
Metabolism of steroid hormones	0.9837785673553537	0.6039469129066639	FALSE
Metabolism of steroids	0.08110732834009979	-1.4950614222101266	FALSE
Metabolism of vitamins and cofactors	0.6606276940810407	-1.0348314365274618	FALSE
Metabolism of water-soluble vitamins and cofactors	0.7399731016684236	-0.9748213490392974	FALSE
Metal ion SLC transporters	0.8199297550432276	0.8943509129832303	FALSE
Metalloprotease DUBs	0.8199297550432276	0.8892945847452347	FALSE
Methionine salvage pathway	0.9576577880718009	-0.6313478015934878	FALSE
Methylation	0.6365874851782224	1.1019566336977977	FALSE
MicroRNA (miRNA) biogenesis	7.541019975213544e-4	-2.042786884785649	FALSE
Miro GTPase Cycle	0.5120355923006433	-1.2297307531622141	FALSE
Miscellaneous transport and binding events	0.936545293072824	-0.7135324740610162	FALSE
Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)	0.7431272727272726	-0.9664260412745836	FALSE
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	0.7013838923999351	-1.013186834784597	FALSE
Mitochondrial Fatty Acid Beta-Oxidation	0.8199297550432276	0.8712324028558229	FALSE
Mitochondrial biogenesis	0.1517946226463064	-1.4399981449645065	FALSE
Mitochondrial calcium ion transport	0.2627130783555364	-1.4571483057784116	FALSE
Mitochondrial iron-sulfur cluster biogenesis	0.643090909090909	-1.1088856864527785	FALSE
Mitochondrial protein import	0.027989680880089407	-1.6806355414672876	FALSE
Mitochondrial tRNA aminoacylation	0.9932123455171125	-0.5492627722322667	FALSE
Mitochondrial translation	0.0023378025321328538	-1.7825162374639207	FALSE
Mitochondrial translation elongation	0.002833210365046608	-1.783890714296006	FALSE
Mitochondrial translation initiation	0.0023739440027314676	-1.7835424878345538	FALSE
Mitochondrial translation termination	0.0025975930684165025	-1.7909298666160722	FALSE
Mitophagy	0.386752350192566	-1.299073219038522	FALSE
Mitotic Anaphase	9.164493865935332e-12	-2.251932627384321	FALSE
Mitotic G1 phase and G1/S transition	1.5796737431022083e-4	-1.8846055668303812	FALSE
Mitotic G2-G2/M phases	0.01532523109946995	-1.5868144443120185	FALSE
Mitotic Metaphase and Anaphase	2.386249583895278e-12	-2.2592604339204145	FALSE
Mitotic Prometaphase	1.1511361692781959e-5	-1.9549143825206974	TRUE
Mitotic Prophase	1.9005379695616955e-6	-2.135699700341974	TRUE
Mitotic Spindle Checkpoint	7.46106733666374e-10	-2.3549835438749613	FALSE
Molecules associated with elastic fibres	0.9844809776553165	-0.5953971266473086	FALSE
Muscle contraction	0.7730361567168015	0.9710172485074282	FALSE
MyD88 cascade initiated on plasma membrane	0.6952715743038324	1.015503277296767	FALSE
MyD88 deficiency (TLR2/4)	0.11783173646164198	1.6421322030418832	FALSE
MyD88 dependent cascade initiated on endosome	0.48321816806479856	1.1359809285217164	FALSE
MyD88-independent TLR4 cascade	0.7710201793721972	0.974281361100318	FALSE
MyD88:MAL(TIRAP) cascade initiated on plasma membrane	0.053961957707485554	1.5170352269021232	FALSE
Myoclonic epilepsy of Lafora	0.784389200748463	0.9054901654073311	FALSE
Myogenesis	0.4986656308550016	-1.1983864292179225	FALSE
N-glycan antennae elongation in the medial/trans-Golgi	0.9897277611404367	-0.5243658770403361	FALSE
N-glycan trimming in the ER and Calnexin/Calreticulin cycle	0.8768209685584116	-0.8181079496693711	FALSE
NADE modulates death signalling	0.49087015999524175	-1.2345640029710918	FALSE
NCAM signaling for neurite out-growth	0.8701545474631656	-0.8219378176402413	FALSE
NCAM1 interactions	0.8199297550432276	-0.8809473188402985	FALSE
NEP/NS2 Interacts with the Cellular Export Machinery	0.0027604374245958825	-1.9329471306495567	FALSE
NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10	0.27563782991202346	-1.4580483922752185	FALSE
NF-kB is activated and signals survival	0.3850918635170604	1.3449450109755225	FALSE
NFE2L2 regulates pentose phosphate pathway genes	0.30512180629827684	-1.4202354289328898	FALSE
NFE2L2 regulating anti-oxidant/detoxification enzymes	0.676140875332804	-1.0402687132015662	FALSE
NGF-stimulated transcription	5.7727528103381424e-5	2.2486486086622115	TRUE
NIK-->noncanonical NF-kB signaling	0.12351787486899031	-1.5047563229126397	FALSE
NOD1/2 Signaling Pathway	0.2811011070627803	1.3943898420485161	FALSE
NOSTRIN mediated eNOS trafficking	0.9483582130172683	0.6119408179393047	FALSE
NOTCH1 Intracellular Domain Regulates Transcription	0.9681187338557856	0.7397926488938427	FALSE
NOTCH2 Activation and Transmission of Signal to the Nucleus	0.7931728119405387	0.9170839680476061	FALSE
NOTCH2 intracellular domain regulates transcription	0.9572724520580835	0.6238263116790019	FALSE
NOTCH3 Activation and Transmission of Signal to the Nucleus	0.8552725252209548	-0.8408699531946404	FALSE
NOTCH3 Intracellular Domain Regulates Transcription	0.6637575356489189	-1.0654359302394685	TRUE
NOTCH4 Activation and Transmission of Signal to the Nucleus	0.8768209685584116	0.7974170530502652	FALSE
NOTCH4 Intracellular Domain Regulates Transcription	0.888217134331784	-0.8052609034045878	FALSE
NPAS4 regulates expression of target genes	0.4800312911725955	1.2343495386254466	FALSE
NRAGE signals death through JNK	0.8401032229726021	0.908586566708855	FALSE
NRIF signals cell death from the nucleus	0.2762345346960732	1.4219339901510832	FALSE
NS1 Mediated Effects on Host Pathways	4.4667464249958244e-4	-2.008647918287686	FALSE
NTRK2 activates RAC1	0.9409439180777864	0.6291105003821671	FALSE
NTRK3 as a dependence receptor	0.6308834693490225	-1.1273754210113232	FALSE
Nectin/Necl  trans heterodimerization	0.6637575356489189	1.0817801290730311	FALSE
Neddylation	0.356168115942029	-1.179228799102645	FALSE
Nef Mediated CD4 Down-regulation	0.519048892454428	-1.225804674960994	FALSE
Nef Mediated CD8 Down-regulation	0.5312953995157385	-1.2152389450481127	FALSE
Nef mediated downregulation of MHC class I complex cell surface expression	0.9276555705727346	0.7337142006172332	FALSE
Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters	0.6614838516148386	-1.071971968675732	FALSE
Negative epigenetic regulation of rRNA expression	0.153149518044315	-1.469828988956116	TRUE
Negative feedback regulation of MAPK pathway	0.688375796178344	-1.0548945717135834	FALSE
Negative regulation of FGFR1 signaling	0.8701545474631656	-0.8222397744929248	FALSE
Negative regulation of FGFR2 signaling	0.7783799177710253	-0.9230128050199283	FALSE
Negative regulation of FGFR3 signaling	0.7840381211708646	-0.919234836722372	FALSE
Negative regulation of FGFR4 signaling	0.7840381211708646	-0.919234836722372	FALSE
Negative regulation of FLT3	0.8671535298068652	0.8245672608990282	FALSE
Negative regulation of MAPK pathway	0.25804417015991304	1.3593866100087115	TRUE
Negative regulation of MET activity	0.8456883681375791	0.8631859881208509	FALSE
Negative regulation of NMDA receptor-mediated neuronal transmission	0.9152914559488954	-0.7331712456103234	FALSE
Negative regulation of NOTCH4 signaling	0.0843499759192142	-1.5502249591959298	FALSE
Negative regulation of TCF-dependent signaling by WNT ligand antagonists	0.9152914559488954	0.6991390232669573	FALSE
Negative regulation of activity of TFAP2 (AP-2) family transcription factors	0.6952715743038324	-1.0482730648099714	FALSE
Negative regulation of the PI3K/AKT network	0.9844809776553165	-0.6961153565649604	FALSE
Negative regulators of RIG-I/MDA5 signaling	0.31939180353303637	-1.340103477619645	FALSE
Nephrin family interactions	0.9716802605978795	0.6223834583901071	FALSE
Nervous system development	8.655369930209438e-5	-1.6374291620061148	FALSE
Netrin mediated repulsion signals	0.2638383575883576	-1.4153206988249887	FALSE
Netrin-1 signaling	0.880814326921954	0.8266530978756395	FALSE
Neurexins and neuroligins	0.5268979386626446	1.2056538728621442	FALSE
Neurodegenerative Diseases	0.7353971898447713	0.9719652956467778	FALSE
Neurofascin interactions	0.5205960092323728	-1.1991731690087688	FALSE
Neuronal System	0.9456715559390279	-0.8199234510090764	FALSE
Neurotransmitter clearance	0.6720567120723026	1.0778962319605794	FALSE
Neurotransmitter receptors and postsynaptic signal transmission	0.2831567755722191	-1.3013744087768386	FALSE
Neurotransmitter release cycle	0.2831567755722191	1.4328825360271493	FALSE
Nicotinamide salvaging	0.7863007393973597	-0.9293013879158261	FALSE
Nicotinate metabolism	0.8264892745666659	0.8764768257178636	FALSE
Nitric oxide stimulates guanylate cyclase	0.3167716032484716	1.3435529569878601	FALSE
NoRC negatively regulates rRNA expression	0.27640483876808536	-1.3484026896101255	FALSE
Non-coding RNA Metabolism	0.0017187564843819019	-1.9644622897521276	TRUE
Non-integrin membrane-ECM interactions	0.993209933507861	0.6257350108111746	FALSE
Noncanonical activation of NOTCH3	0.8768209685584116	0.779012903650362	FALSE
Nonhomologous End-Joining (NHEJ)	0.11231612560923387	-1.5683761939963128	FALSE
Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	3.4482022405284276e-10	-2.338165386160939	TRUE
Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	1.952441160852453e-10	-2.4047963197978417	FALSE
Nonsense-Mediated Decay (NMD)	3.4482022405284276e-10	-2.338165386160939	TRUE
Norepinephrine Neurotransmitter Release Cycle	0.864227753113349	0.7909980166717263	TRUE
Notch-HLH transcription pathway	0.8729740847387906	-0.8029718991563347	FALSE
NrCAM interactions	0.8115880683575095	-0.9557523346226015	FALSE
Nuclear Envelope (NE) Reassembly	0.0018590620650097782	-1.8488038290939313	FALSE
Nuclear Envelope Breakdown	1.0824935841022342e-4	-2.1075643299778397	TRUE
Nuclear Events (kinase and transcription factor activation)	8.930531286167365e-4	1.9926590969643558	FALSE
Nuclear Pore Complex (NPC) Disassembly	0.0021388565685793223	-1.8941115834628306	TRUE
Nuclear Receptor transcription pathway	0.2990604219458821	1.315113590941975	FALSE
Nuclear events mediated by NFE2L2	0.05320107475142953	-1.4794178646685296	FALSE
Nuclear events stimulated by ALK signaling in cancer	0.594854018112802	1.1320700802777839	FALSE
Nuclear import of Rev protein	0.0023598292486463534	-1.9339898188048008	FALSE
Nuclear signaling by ERBB4	0.9897277611404367	0.5650451220282712	FALSE
Nucleosome assembly	0.002879646484398281	-1.915778940202244	FALSE
Nucleotide Excision Repair	0.14002260408461248	-1.4241952559602742	FALSE
Nucleotide biosynthesis	0.29149406007892836	-1.4589503784953355	FALSE
Nucleotide catabolism	0.9490422821538421	0.6943475255008753	FALSE
Nucleotide metabolism	0.6263207097204998	-1.0941188864684033	FALSE
Nucleotide salvage	0.7829846528677832	-0.9344619247089555	FALSE
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	0.11404114126042736	1.5189722093797415	FALSE
O-glycosylation of TSR domain-containing proteins	0.3312963133782247	1.4111405785851803	FALSE
O-linked glycosylation	0.07018695829371802	1.6042975486745634	FALSE
O-linked glycosylation of mucins	0.030735643597084555	1.8051766809027094	FALSE
O2/CO2 exchange in erythrocytes	0.8020225136676153	-0.9664237661470085	FALSE
OAS antiviral response	0.0994584367186061	-1.596022891913645	FALSE
Olfactory Signaling Pathway	0.6767833954749745	-1.0742558047064272	FALSE
Oncogene Induced Senescence	0.8191853013578312	-0.8901667749566522	FALSE
Oncogenic MAPK signaling	0.8142075529350831	-0.9291241452300235	FALSE
Opioid Signalling	0.5887095280718541	-1.0982330865048417	FALSE
Orc1 removal from chromatin	0.004797747101599727	-1.8203608997711793	FALSE
Organelle biogenesis and maintenance	0.7102549349384792	-1.0071361947379165	FALSE
Organic anion transporters	0.8800639813872329	-0.828562877600792	FALSE
Other interleukin signaling	0.8721028058578153	0.8246707347971192	FALSE
Other semaphorin interactions	0.9951213836321174	0.4806242876189027	FALSE
Ovarian tumor domain proteases	0.4070354546967764	-1.2549505261616087	FALSE
Oxidative Stress Induced Senescence	0.7507909034811793	-0.9666721214829865	FALSE
Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	0.23110541599414203	-1.3955052653232085	FALSE
PCNA-Dependent Long Patch Base Excision Repair	0.07788977660506438	-1.623235475345779	FALSE
PCP/CE pathway	0.2446220088115275	-1.3405096576758446	FALSE
PD-1 signaling	1.0764798609715374e-4	2.10231399525426	FALSE
PECAM1 interactions	0.22075108329321136	-1.510132446722458	FALSE
PERK regulates gene expression	0.2762345346960732	1.369311861990619	TRUE
PI Metabolism	0.9932815947109515	-0.6405492571008716	FALSE
PI-3K cascade:FGFR1	0.8769850649756427	-0.784106006949816	FALSE
PI-3K cascade:FGFR2	0.6226382171645329	-1.1344208558575	FALSE
PI-3K cascade:FGFR3	0.6349380905832519	-1.1003553948641398	FALSE
PI-3K cascade:FGFR4	0.6349380905832519	-1.1003553948641398	FALSE
PI3K Cascade	0.6688391856399618	-1.0551669804764248	FALSE
PI3K events in ERBB2 signaling	0.9951213836321174	0.4954370682279385	FALSE
PI3K events in ERBB4 signaling	0.8710323069442403	0.7734010478646878	FALSE
PI3K/AKT Signaling	0.13252031111254847	-1.3082961757306868	FALSE
